president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Donald Trump,All polls,9/27/2020,2/12/2017,2/14/2017,Gallup,B,1500,a,0.15931022,0,40,53,40.74501,51.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49298,77314,2/15/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/13/2017,2/15/2017,YouGov,B,1000,a,0.14508605,0,41,50,41.893156,51.937403,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67128,125438,7/17/2020,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/12/2017,2/16/2017,Ipsos,B-,1718,a,0.0983402,0,45.9,50.2,47.004345,48.87252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,49403,77576,3/1/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/13/2017,2/15/2017,Gallup,B,1500,a,0.15908247,0,40,54,40.74501,52.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49303,77319,2/16/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/13/2017,2/15/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.12259498,0,55,45,49.530459,46.513132,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49302,77318,2/16/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/14/2017,2/16/2017,Gallup,B,1500,a,0.15888971,0,38,56,38.74501,54.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49297,77313,2/17/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/13/2017,2/17/2017,Ipsos,B-,2512,a,0.14296359,0,45.1,51.1,46.204345000000004,49.77252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,49402,77575,3/1/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/14/2017,2/16/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.12265378,0,55,45,49.530459,46.513132,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49300,77316,2/17/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/13/2017,2/17/2017,SurveyMonkey,D-,9163,a,0.15136161,0,45,53,42.507007,52.229691,NA,NA,https://blog.electiontracking.surveymonkey.com/2017/02/17/trump-approval-february-13-17/,49306,77322,2/18/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/14/2017,2/16/2017,YouGov,B,1000,a,0.14386399,0,37,51,37.893156,52.937403,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67130,125440,7/17/2020,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/15/2017,2/17/2017,Gallup,B,1500,a,0.15873077,0,40,55,40.74501,53.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49301,77317,2/18/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/13/2017,2/19/2017,Kaiser Family Foundation,NA,1160,a,1.779972,0,41,52,41.721652,50.420228,NA,NA,http://files.kff.org/attachment/Topline-Kaiser-Health-Tracking-Poll-Future-Directions-for-the-ACA-and-Medicaid,56895,91791,11/16/2018,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/13/2017,2/19/2017,SurveyMonkey,D-,11512,a,0.18739112,0,43,54,40.507007,53.229691,NA,NA,http://www.nbcnews.com/feature/data-points/poll-majority-americans-worried-about-war-feel-favorably-toward-nato-n723931,49314,77330,2/20/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/15/2017,2/17/2017,YouGov,B,1000,a,0.14281472,0,43,48,43.893156,49.937403,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67131,125441,7/17/2020,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/14/2017,2/18/2017,Ipsos,B-,2334,a,0.13248144,0,44.3,52.1,45.404345,50.77252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,49401,77574,3/1/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/16/2017,2/18/2017,YouGov,B,1000,a,0.14119314,0,41,47,41.893156,48.937403,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67132,125442,7/17/2020,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/15/2017,2/19/2017,Ipsos,B-,2291,a,0.13002682,0,45.3,50.5,46.404345,49.17252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,49400,77573,3/1/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/15/2017,2/19/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.07347374,0,51,49,45.530459,50.513132,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49305,77321,2/20/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/15/2017,2/19/2017,Marist College,A+,1073,a,2.0760038,0,39,50,39.982976,50.869309,NA,NA,http://maristpoll.marist.edu/wp-content/misc/usapolls/us170621_PBS_NPR/NPR_PBS%20NewsHour_Marist%20Poll_National%20Nature%20of%20the%20Sample%20and%20Tables_Trump_Congress_Health%20Care_June%202017.pdf,49315,91871,11/27/2018,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/16/2017,2/18/2017,Gallup,B,1500,a,0.15860471,0,41,55,41.74501,53.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49299,77315,2/19/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/17/2017,2/19/2017,YouGov,B,1000,a,0.13897222,0,38,52,38.893156,53.937403,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67133,125443,7/17/2020,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/16/2017,2/19/2017,Morning Consult,B/C,2013,rv,0.55947412,0,49,44,48.33176,45.289078,NA,NA,https://morningconsult.com/2017/02/22/voters-expecting-trumps-first-month-office/,49321,77337,2/20/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/16/2017,2/20/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.21895787,0,50,50,44.530459,51.513132,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49311,77327,2/21/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/16/2017,2/20/2017,Ipsos,B-,2261,a,0.12865233,0,45.5,49.9,46.604345,48.57252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,49399,77572,3/1/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/15/2017,2/20/2017,McLaughlin & Associates,C/D,1000,lv,0.67820479,0,51,44,47.195825,45.519954,NA,NA,http://mclaughlinonline.com/2017/11/16/ma-national-survey-results-11-14-17/,50467,79635,11/16/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/17/2017,2/18/2017,YouGov,B,1000,a,0.13897222,0,41,47,41.893156,48.937403,NA,NA,http://big.assets.huffingtonpost.com/tabsHPPresidentTrump20170218.pdf,49309,77325,2/19/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/17/2017,2/19/2017,Gallup,B,1500,a,0.1585108,0,42,53,42.74501,51.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49310,77326,2/20/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/17/2017,2/21/2017,CBS News,A,1280,a,2.1242539,0,39,51,40.313898,50.451513,NA,NA,http://www.cbsnews.com/news/poll-immigration-is-most-important-problem-for-trump-and-congress/,49316,77332,2/22/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/18/2017,2/20/2017,YouGov,B,1000,a,0.13804867,0,40,50,40.893156,51.937403,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67514,126306,7/17/2020,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/17/2017,2/20/2017,American Research Group,B,1100,a,1.3823561,0,43,51,45.326167,48.104993,NA,NA,http://americanresearchgroup.com/economy/,49313,77329,2/21/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/16/2017,2/21/2017,Quinnipiac University,B+,1323,rv,1.5115892,0,38,55,39.610466,53.78758,NA,NA,https://poll.qu.edu/national/release-detail?ReleaseID=2431,49318,77334,2/22/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/17/2017,2/21/2017,Ipsos,B-,2341,a,0.133849,0,45.1,50,46.204345000000004,48.67252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,49398,77571,3/1/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/18/2017,2/20/2017,Gallup,B,1500,a,0.15844849,0,41,53,41.74501,51.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49312,77328,2/21/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/18/2017,2/22/2017,YouGov,B,1500,a,0.20586755,0,43,46,43.893156,47.937403,NA,NA,http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/fu3pv5rt9s/econToplines.pdf,49325,77341,2/23/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/19/2017,2/21/2017,Gallup,B,1500,a,0.15841743,0,42,52,42.74501,50.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49328,77344,2/22/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/19/2017,2/21/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.12137694,0,51,49,45.530459,50.513132,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49323,77339,2/22/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/18/2017,2/22/2017,NBC News/The Wall Street Journal,A-,1000,a,1.646268,0,44,48,43.173441,48.886858,NA,NA,https://www.scribd.com/document/340335355/17057-NBCWSJ-February-Poll,49326,77342,2/23/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/17/2017,2/23/2017,SurveyMonkey,D-,10639,a,0.17973661,0,44,54,41.507007,53.229691,NA,NA,https://drive.google.com/file/d/0BztOs71zt1WpMmR6UnY1dExBa3M/view?usp=sharing,49330,77346,2/24/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/18/2017,2/22/2017,Ipsos,B-,1524,a,0.08776291,0,46,47.1,47.104345,45.77252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,49397,77570,3/1/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/19/2017,2/23/2017,Ipsos,B-,1651,a,0.0956622,0,45.8,47.3,46.904345,45.97252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,49396,77569,3/1/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/20/2017,2/22/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.12178752,0,52,47,46.530459,48.513132,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49329,77345,2/23/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/20/2017,2/22/2017,Gallup,B,1500,a,0.15841743,0,43,52,43.74501,50.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49320,77336,2/23/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/20/2017,2/22/2017,YouGov,B,1000,a,0.13754647,0,42,46,42.893156,47.937403,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67134,125445,7/17/2020,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/21/2017,2/23/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.12202314,0,53,47,47.530459,48.513132,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49317,77333,2/24/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/21/2017,2/22/2017,Public Policy Polling,B,941,rv,1.1168602,0,45,48,44.53649,48.241602,NA,NA,http://www.publicpolicypolling.com/pdf/2017/PPP_Release_National_22417.pdf,49324,77340,2/23/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/20/2017,2/24/2017,Ipsos,B-,1867,a,0.10878832,0,45.1,48,46.204345000000004,46.67252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,49395,77568,3/1/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/21/2017,2/23/2017,Gallup,B,1500,a,0.15841743,0,43,52,43.74501,50.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49319,77335,2/24/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/22/2017,2/24/2017,Gallup,B,1500,a,0.15841743,0,41,53,41.74501,51.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49331,77347,2/25/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/21/2017,2/25/2017,Ipsos,B-,1876,a,0.10895707,0,45.1,47.9,46.204345000000004,46.57252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,49394,77567,3/1/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/22/2017,2/24/2017,YouGov,B,1000,a,0.1380864,0,40,50,40.893156,51.937403,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67135,125446,7/17/2020,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/23/2017,2/25/2017,Gallup,B,1500,a,0.15841743,0,41,54,41.74501,52.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49327,77343,2/26/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/23/2017,2/25/2017,YouGov,B,1000,a,0.13794318,0,40,50,40.893156,51.937403,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67136,125447,7/17/2020,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/22/2017,2/26/2017,Ipsos,B-,1810,a,0.1048335,0,45.6,48.2,46.704345000000004,46.87252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,49393,77566,3/1/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/22/2017,2/26/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.07328493,0,51,49,45.530459,50.513132,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49372,77453,2/27/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/23/2017,2/27/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.21858678,0,50,50,44.530459,51.513132,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49373,77459,2/28/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/24/2017,2/26/2017,YouGov,B,1000,a,0.13627225,0,42,50,42.893156,51.937403,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67137,125448,7/17/2020,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/24/2017,2/26/2017,Gallup,B,1500,a,0.15841743,0,42,54,42.74501,52.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49370,77451,2/27/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/24/2017,2/26/2017,Morning Consult,B/C,2000,rv,0.5379398,0,50,45,49.33176,46.289078,NA,NA,https://morningconsult.com/2017/02/28/trump-joint-session-speech-campaign-promises/,49380,77474,3/1/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/23/2017,2/27/2017,Ipsos,B-,1807,a,0.104424,0,46.1,48.3,47.204345000000004,46.97252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,49392,77565,3/1/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/24/2017,2/28/2017,Ipsos,B-,1847,a,0.1065465,0,46.1,48.4,47.204345000000004,47.07252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,49441,77624,3/3/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/25/2017,2/27/2017,Gallup,B,1500,a,0.15841743,0,42,54,42.74501,52.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49374,77460,2/28/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/25/2017,2/27/2017,YouGov,B,1000,a,0.13467391,0,41,49,41.893156,50.937403,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67138,125449,7/17/2020,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/26/2017,2/28/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.12132109,0,50,50,44.530459,51.513132,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49379,77473,3/1/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/24/2017,3/2/2017,SurveyMonkey,D-,12273,a,0.22511737,0,45,53,42.507007,52.229691,NA,NA,https://drive.google.com/file/d/0BxxpEMTW3kArclliZElUcm9RRjg/view,56959,91942,11/28/2018,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/26/2017,2/28/2017,Gallup,B,1500,a,0.15841743,0,43,52,43.74501,50.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49431,77604,3/1/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/25/2017,3/1/2017,Ipsos,B-,1687,a,0.09706888,0,45.7,49.2,46.804345,47.87252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,49440,77623,3/3/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/26/2017,2/28/2017,YouGov,B,1000,a,0.13314446,0,42,47,42.893156,48.937403,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67139,125450,7/17/2020,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/25/2017,3/1/2017,YouGov,B,1500,a,0.19971669,0,41,50,41.893156,51.937403,NA,NA,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/qai0kpu1rl/econTabReport.pdf,49433,77606,3/2/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/26/2017,3/2/2017,Ipsos,B-,1699,a,0.09740453,0,45.8,48.8,46.904345,47.47252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,49442,77621,3/3/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/27/2017,3/1/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.12178752,0,52,48,46.530459,49.513132,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49434,77608,3/2/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/24/2017,3/4/2017,IBD/TIPP,A/B,909,a,1.6213216,0,41,53,42.60611,52.446267,NA,NA,http://www.investors.com/politics/public-turned-off-by-medias-relentlessly-negative-coverage-of-trump-ibdtipp-poll/,49451,77634,3/7/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/27/2017,3/1/2017,Gallup,B,1500,a,0.15841743,0,43,51,43.74501,49.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49435,77609,3/2/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/27/2017,3/1/2017,YouGov,B,1000,a,0.13306863,0,43,51,43.893156,52.937403,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67140,125451,7/17/2020,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/28/2017,3/2/2017,YouGov,B,1000,a,0.13302055,0,46,42,46.893156,43.937403,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67141,125452,7/17/2020,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/28/2017,3/2/2017,Gallup,B,1500,a,0.15841743,0,43,51,43.74501,49.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49438,77613,3/3/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/27/2017,3/3/2017,Ipsos,B-,1713,a,0.09774185,0,45.6,48.7,46.704345000000004,47.37252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,49456,77647,3/7/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/28/2017,3/2/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.12202314,0,53,47,47.530459,48.513132,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49437,77612,3/3/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,2/28/2017,3/4/2017,Ipsos,B-,1729,a,0.09808345,0,45.4,48.2,46.504345,46.87252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,49455,77646,3/7/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,3/1/2017,3/3/2017,Gallup,B,1500,a,0.15841743,0,43,51,43.74501,49.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49443,77625,3/5/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,3/1/2017,3/3/2017,YouGov,B,1000,a,0.13254891,0,44,47,44.893156,48.937403,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67142,125453,7/17/2020,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,3/1/2017,3/5/2017,SurveyMonkey,D-,4551,a,0.08690886,0,48,51,45.507007,50.229691,NA,NA,https://blog.electiontracking.surveymonkey.com/2017/03/07/trumps-speech-approval-uptick-opinion-headwinds/,49461,77652,3/8/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,3/1/2017,3/5/2017,Suffolk University,A,1000,rv,1.7774261,0,46.9,44,45.851585,44.382827,NA,NA,http://www.suffolk.edu/academics/10741.php,49458,77649,3/7/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,3/2/2017,3/4/2017,Gallup,B,1500,a,0.15841743,0,43,50,43.74501,48.60928,NA,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,49444,77626,3/5/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,3/1/2017,3/5/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.07328493,0,52,48,46.530459,49.513132,NA,TRUE,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,49445,77627,3/6/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,3/1/2017,3/4/2017,CNN/Opinion Research Corp.,B+,1025,a,1.5674879,0,45,52,44.688252,50.51125,NA,NA,"http://i2.cdn.turner.com/cnn/2017/images/03/05/rel4a.-.trump,.russia.pdf",49446,77628,3/6/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,3/2/2017,3/4/2017,YouGov,B,1000,a,0.13258711,0,41,48,41.893156,49.937403,NA,NA,https://today.yougov.com/_pubapis/v5/us/trackers/donald-trump-approval-daily/download/,67143,125454,7/17/2020,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,3/1/2017,3/5/2017,Ipsos,B-,1673,a,0.09425967,0,46.8,46.7,47.904345,45.37252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,49454,77645,3/7/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,3/2/2017,3/6/2017,Ipsos,B-,1679,a,0.09396446,0,47.6,46,48.704345000000004,44.67252,NA,TRUE,http://polling.reuters.com/#poll/CP3_2/,49453,77644,3/7/2017,00:45:20 27 Sep 2020
Donald Trump,All polls,9/27/2020,3/2/2017,3/6/2017,Morning Consult,B/C,1992,rv,0.53242435,0,50,45,49.33176,46.289078,NA,NA,https://morningconsult.com/2017/03/08/poll-americans-dont-want-budget-cuts-government-agencies/,49459,77650,3/8/2017,00:45:20 27 Sep 2020
